,date,tweet
168,2022-04-05 00:57:46+00:00,Wuiihhhh semarang niru2 Yogyakarta enek klitih @DivHumas_Polri @poldajateng_ @polrestabessmg @PoldaJogja @polresjogja @ganjarpranowo @SriSultanHBX @PemprovJatengID @InfoCegatanJgja @sonora_semarang @elshinta_smg @YogyakartaCity @smartfmjogja @sonorafmjogja @UGMYogyakarta https://t.co/sIGiEM1Oq4
169,2022-04-05 00:57:36+00:00,ngeri juga ni klitih trending🫣
170,2022-04-05 00:57:19+00:00,@juniblack007 Jogja darurat klitih tp videone neng kaligawe semarang ..kui kan ono tulisane infokejadiansemarang to ndes !!
171,2022-04-05 00:57:00+00:00,klitih kontol
172,2022-04-05 00:56:54+00:00,klatah klitih klatah klitih. potong aja titit nya sampe abis anjg https://t.co/QcLdIn9bxZ
173,2022-04-05 00:56:40+00:00,"Klitih nek ws ketangkep hukum mati  bae ben adil karo sing nyawane wes ilang,nom-noman tolol"
174,2022-04-05 00:55:25+00:00,"Klitih ra ono entek""e , memperburuk citra Jogja dgn berbagai sebutan https://t.co/L9NB6DFqmi"
175,2022-04-05 00:54:28+00:00,@WWentse @Jateng_Twit @Fadeltafarel_ Palingan ya ortu si klitih datang ke polsek terus tanda tangan bermaterai. Terus anake digowo moleh. Biasae gitu
176,2022-04-05 00:54:16+00:00,Klitih kok lebih nguerrriii daripada keprukan ndek merr😢
177,2022-04-05 00:54:16+00:00,"@merapi_uncover Borgol wae diseret kon mlayu wudo muteri jogja. 
Ndase di cap klitih"
178,2022-04-05 00:53:52+00:00,"Klitih anak""2 ingusan Cemlolo itu terinpirasi geng""2 di Jogja yg sok""an berkuasa di Jogja apa lagi sok sow offorce dijalanan  ketika saat"" kampanye atau ultah partai"" geng tertentu , klitih itu meniru kelakuan  yg sudah ada yg mereka lihat biar keliatan garang juga"
179,2022-04-05 00:53:48+00:00,"Klitih Jogja Bikin Resah, Sultan Minta Proses Hukum Tanpa Pandang Umur https://t.co/OxmyEU8jer"
180,2022-04-05 00:53:25+00:00,@merapi_uncover @Upil_Jaran2 Dalang dibalik klitih sebenarnya siapa ya? 🐸
181,2022-04-05 00:53:16+00:00,"Susah ngadepin klitih mau apa coba?
Tangkep di bui?
Ingat masih ada KPAI?
Rata2 klitih di bawah umur https://t.co/iFdf0Dkifd"
182,2022-04-05 00:52:38+00:00,"@Matahatikoe @merapi_uncover @Upil_Jaran2 Makhluk apa klitih itu... Dibilang manusia yg mempunyai perangkat otak dan hati tapi kejamnya melebihi hewan, disebut hewan berupa manusia"
183,2022-04-05 00:52:30+00:00,@fullmoonfolks komentarnya gimana warga lokal mengenai klitih? @Legitimateuhoh
184,2022-04-05 00:52:22+00:00,"kalo ada neraka ya, nahh pelaku klitih ki neng ngisore suog https://t.co/GHxlYAktWU"
185,2022-04-05 00:52:13+00:00,Polisi tuh bener2 belom bisa nanganin klitih ya??? :( https://t.co/R3snhVjeK6
186,2022-04-05 00:52:11+00:00,"@bebet98 @HambaAl98950325 @KOOLKlDZ @napalutong @Upil_Jaran2 Bener, bisa jadi mengarah ke psikopat ga sih ?
Klitih ini sudah lama lo, masih inget dulu aku di tahun 2011an lah, pas pulang dari Admajaya pukul 2 dini harilah lewat selokan Mataram, ada segerombolan motor bawa parang,tapi cuma keliatan gagangnya.
Haduuuuu kapok kalo lewat situ"
187,2022-04-05 00:52:01+00:00,"@in_makiy @fullmoonfolks Dari dulu tidak ada tindakan tegas, karena dianggap kumpulan anak2 kreatif dan pintar. 😥
https://t.co/537FkMc2BI"
188,2022-04-05 00:51:55+00:00,@ayylaffyyuu_ iya dan pelakunya rata rata anak kecil jadi kalau ditangkap ya langsung dibalikin ke orang tuanya lagi dan para pelaku klitih itu malah menjadikan ditangkap polisi sebagai “achievment” tersendiri buat mereka biar dipandang di gengnya
189,2022-04-05 00:51:37+00:00,@in_makiy @Karolina_bee11 @fullmoonfolks Kalau keluarganya korban berpower gini malah kecil kemungkinan tersangka lolos gak sih? Biarin aja deh biar kapok dan jadi pelajaran buat yang lainnya. Siapa tau lewat ini bisa jadi titik balik buat ningkatin kinerja instansi terkait untuk memberantas klitih.
190,2022-04-05 00:51:25+00:00,"Buat teman2 yang ada di Jogja utk berantas Klitih silahkan kalau melihat kekacauan langsung hubungi kepolisian terdekat agar ditindak, mari kita bersama berkontribusi berantas Klitih @merapi_uncover @PoldaJogja @YogyakartaCity @Jogja24Jam @DivHumas_Polri 
https://t.co/L5k4xnmRoI"
191,2022-04-05 00:51:12+00:00,"@ndaru_09 @merapi_uncover @Fadeltafarel_ lg nunggu org nulis komen : ""Orang2 yg jelekin klitih,mungkin dia blm ketemu langsung. Sebaik dan sehumble itu dia sama orang baru, salah satunya ke gw yg awalnya gw fans sama dia malah bisa jadi temen. Semua yg udh ketemu dia pasti sependapat sama gw."
192,2022-04-05 00:50:55+00:00,@snipercatt @fullmoonfolks Lho kan ini jogja kota wisata yg lagi naik2nya. Masa dikotori sama berita2 gk bener tentang klitih. Kontol 🗿
193,2022-04-05 00:50:10+00:00,@AREAJULID klitih itu apa???
194,2022-04-05 00:48:53+00:00,"klitih begitu dimasukin penjara paling 3 taun. abis bebas jd abang abangan.
drpd ngabisin anggaran negara dengan ngasih makan bocah begitu di penjara, mending serahin ke warga aja.

sejam beres.
pasti pada kapok abis itu"
195,2022-04-05 00:48:49+00:00,"Neng jec we ono klitih, haduh https://t.co/lMVdXiy192"
196,2022-04-05 00:48:40+00:00,@literarybase ini menceritakan kejadian anak yang nyari makan buat sahur tapi pulangnya di bacok klitih kan?
197,2022-04-05 00:48:38+00:00,Jogja lagi darurat #klitih buat yg suka beraktifitas sampai malam hari hati hati yah ..Semoga aparat terkait lebih serius menangani hal ini..
198,2022-04-05 00:48:38+00:00,gue abis baca kasus yg klitih itu omg yg meninggal tuh anak sma ya:((( pdhl cm mau nyari sahur kebayang ih perasaan ortunyaaa😭😭😭
199,2022-04-05 00:48:33+00:00,"@merapi_uncover @Upil_Jaran2 Cah klitih ribet arep di kenakan pasal pidana belum layak di hukum, Yen ora di pidana kok mbebayani masyarakat. Selama ini di proses kenakalan remaja, njur di titipke neng dinas sosial utk di bina."
200,2022-04-05 00:46:44+00:00,"Ini lebih SERAM lagi
YOGYAKARTA DARURAT KLITIH 
@humas_jogja https://t.co/EAWWI4Rzlt"
201,2022-04-05 00:46:27+00:00,@pyupawpaw @Kdramaescapp @AREAJULID Kalo udah tindak pidana dan meresahkan orang lain ya harus ditangkap !!! Kalo salah satu keluarga saya jadi korban saya akan bunuhin itu para kriminal klitih dan saya cari satu2...bagi kita melindungi diri wajib !!!!
202,2022-04-05 00:46:12+00:00,"Hendak Cari Sahur, Anak DPRD jadi Korban Klitih, Tewas Disabet Gir https://t.co/S90LvjTFOm"
203,2022-04-05 00:45:06+00:00,@lostttboiii ayangnya ternyata pelaku klitih
204,2022-04-05 00:44:26+00:00,Jogja Darurat Klitih ( Since Jaman Biyen ) https://t.co/cWVRqEGrV6
205,2022-04-05 00:44:18+00:00,"klitih parah bgt, dari dulu permasalahan ini meresahkan warga sekitar. udh mana banyak korban, pelaku remaja yang pikirannya terpengaruhi 🥹 https://t.co/c1gG1edLdt"
206,2022-04-05 00:44:17+00:00,@yusuf_dumdum Kalo klitih tandanya apa?
207,2022-04-05 00:44:06+00:00,"ayolaahh klitih kek gini kenapa ga dibacok balikk ajaa?? kalau kalian bilang ga manusiawi dll ya kenapa dia ngelakuin hal yang sama

double standart bgt mereka boleh ngebunuh tapi mereka dilindungi krn masih anak2

gakuat bgt baca thread kemarin yang adeknya kena klitih itu :(( https://t.co/XL3ILMu1VB"
208,2022-04-05 00:43:26+00:00,@LamondMabrey @shulthannnnn @orinoko13 klitih kok gapernah ketangkep polisi ya?
209,2022-04-05 00:43:04+00:00,Kasus klitih kembali terjadi di Yogya. #kumparanNEWS https://t.co/k3wYz0Vk8e
210,2022-04-05 00:42:45+00:00,"Anak klitih adalah anak ceking yang tersakiti (atau enggak, sok edgy kali yah) 😝 https://t.co/6KoRAZUkrm"
211,2022-04-05 00:42:44+00:00,@merapi_uncover @Upil_Jaran2 Klitih kok koyone angel di berantas to ya
212,2022-04-05 00:42:25+00:00,@saruman_gondor Padahal pelaku klitih sendiri ga peduli sama apa itu ham
213,2022-04-05 00:42:13+00:00,"Tambah ke sini, tambah sering lihat berita dari Yogya soal “klitih”.

Sudah kah ada antropolog, atau psikiater, yg diwawancara media soal kenapa marak orang ngider malam hanya utk melukai orang lain yg tidak dikenal?

Kalau sudah, mau dong tautannya. Thanks."
214,2022-04-05 00:41:31+00:00,"@Harian_Jogja Yen klitih kecekel langsung di mutilasi wae, iki piye polisi karo pemda DIY kok kayane mung meneng wae"
215,2022-04-05 00:41:19+00:00,@fullmoonfolks Klitih itu apa?
216,2022-04-05 00:41:17+00:00,@priesuprie @AbanggSayur @mohmahfudmd @PoldaJogja @polresleman @polresjogja @PolresBantulDIY @humas_jogja @humasjogjakota @kabarsleman @KustiniKSP Klitih meneh ya bro
217,2022-04-05 00:41:13+00:00,"@Adiiiinnnnnn @juniblack007 @d4ngdj4t Jaman old..klitih itu memang tidak jahat tidak bw sajam dan tidak menyakiti,mereka 'nglitih' hanya sebatas muter² pake motor g jelas tujuan gitu. Bukan klitih yg seperti sekarang"
218,2022-04-05 00:41:07+00:00,"Kasus klitih kembali terjadi di Yogya. #kumparanNEWS
https://t.co/W11kOVBevf"
219,2022-04-05 00:39:50+00:00,"@Ivnmlnptrsndh @yuu694 @AREAJULID kebayang klw bocil2 klitih itu ada di papua trus ketangkep,bakal di serahin ke polisi dlm bentuk puzzle yg blm tersusun."
220,2022-04-05 00:39:28+00:00,"kalo ga salah dulu pernah diceritain warga lokal, kalo pelaku klitih itu anak2 dibawah umur biar bisa masuk geng😖"
221,2022-04-05 00:39:14+00:00,"HUKUM SEBERAT2NYA UNTUK MANUSIA YG TEGA SEPERTI MEREKA.
Yg melakukan Klitih, Begal, Perampokan, Pembunuhan, Kekerasan, Penganiayaan, dsb... 

monggo ditegaskan🙏
@DivHumas_Polri @PolhukamRI @TMCPoldaMetro @poldajateng_ @RTMCJatim @PoldaJogja @mohmahfudmd @jokowi"
222,2022-04-05 00:39:13+00:00,"Dulu pernah bahas soal klitih sama sodara yang di jogja, masalah ini udah bertahun-tahun tapi yaa ga kelar alasannya dibawah umur. Hm gara-gara baca ini lagi setelah sekian lama dan katanya sekarang lagi banyak-banyaknya, jadi mikir mau ke jogja atau ganti kota aja🥴 https://t.co/FvwWtnGdmb"
223,2022-04-05 00:39:10+00:00,"Turut berduka cita untuk keluarga korban klitih 🙏
Bagaimana pun pelaku wajib diproses hukum, meski pun dibawah umur!!!! https://t.co/x1GThpcm9z"
224,2022-04-05 00:38:45+00:00,"@pieterpitojo @Listy9021 @fullmoonfolks Pembunuhan dengan klitih om piet
sudah bertahun2 sejak dulu kala ga pernah tuntas kasusnya, terus dan sllu ada korban baru.

kali ini menyasar putra anggota dewan."
225,2022-04-05 00:38:42+00:00,@AREAJULID Udah dari kapan tau kaga kelar-kelar perasaan masalah klitih.
226,2022-04-05 00:37:41+00:00,"@IniSleman Pelaku malah do seneng ki nek ngeneki. Merasa dirinya bagian dari klitih,merasa ampuh, merasa paling wani.
Walaupun sejatinya tidak berperikemanusiaan."
227,2022-04-05 00:37:35+00:00,"@AndyHusky9 @merapi_uncover @Upil_Jaran2 btul, aku perna nanya temenku yg dlu jaman sma ikut klitih katane yo biar sama kek temen” yang lain ben ga diarani cupu 😭😭😭"
228,2022-04-05 00:37:17+00:00,"https://t.co/9hbIVZHXVs yang belum tau klitih, sama yang mau tau dulu sejarahnya ada klitih smpe sekarang bisa diliat, dijelasin semua langsung sama narasumber/mantan klitih, https://t.co/jGnaBb0VnR"
229,2022-04-05 00:36:57+00:00,@merapi_uncover @aleppajaa Lak ketemu klitih entekne dewe ae mas ojo sampek ngundang keramean ndang digae cacat
230,2022-04-05 00:36:21+00:00,"@in_makiy @fullmoonfolks Anggota Komisi III DPR RI yang membidangi masalah keamanan, Eva Yuliana mendesak Kepolisian di Daerah Istimewa Yogyakarta (DIY) untuk segera mengungkap seluruh pelakunya.

mudah2an bisa dihentikan kejahatan brutal ini. 
https://t.co/4R4HPgfOaA"
231,2022-04-05 00:36:05+00:00,@detikcom Mantab...kalo bgini baru klitih nuw di kejar..kalo cuma anak orang kecil paling juga cuma se olah2
232,2022-04-05 00:35:44+00:00,"@sug3st @negabod @soemanto1980 @GodzilaTampan @Z_febri015 @agarynt @Sumbogo8 @ulanda28 Rodo embuh kui, sing mati siji tapi kan seko 2014 tekan saiki korban meninggal wes piro dewe &amp; ketegasan tindak lanjut e kepiye nganti seprene iseh ono klitih &amp; korban,
wong kok ra tekan semono ki gek kepiye kui mas,ealaah 😌"
233,2022-04-05 00:35:30+00:00,"klitih, bajing loncat, rampok, begal, copet gak ada habisnya. jadi mereka yang digaji dan ditugaskan mengusut tindakan kriminal kek gini ngapain aja? dan dibanyak kasus justru malah warga yang turun tangan nangkapin pelaku 😂"
234,2022-04-05 00:35:02+00:00,"Ptn! Jadi takut bangett kuliah di Jogja gara² kasus klitih yang ga selesai2. Mana guee juga daftar di jogjaa lagii😭 ini gimanaa critanyaa terusann, serba salah jadinya. Ini ortu gue abis denger klitih pasti kepikiran ngasih izin gue buat kuliahhh :(("
235,2022-04-05 00:34:40+00:00,"@mengkoceng @merapi_uncover @Upil_Jaran2 Kyknya aq perhatikan, klitih ini makin kesini kyk ada kesenjangan sosial"
236,2022-04-05 00:34:19+00:00,"Klitih sampai kaya gitu, hambok disikat aja."
237,2022-04-05 00:33:18+00:00,"Negara gak usah ikut campur. Biarkan klitih, begal dll diurusi ambek warga dewe. Hukum rimba losss gak rewel. Negoro njaluk tertib, tp negoro dewe ora sanggup ngatasi ngenean. https://t.co/KPaThJRY8c"
238,2022-04-05 00:32:46+00:00,"@lafilleodet @kayaaach Klitih : keliling luru getih / kliling buat cari darah/korban 
Dulu sejarahe klitih itu gang antr sekolahan, yg korbanya kalau ga sekolah A ya sekolah B, tp semakin kesini korbane semakin ga jelas 
Korbanya bisa random"
239,2022-04-05 00:32:40+00:00,"@sug3st @negabod @soemanto1980 @GodzilaTampan @Z_febri015 @agarynt @Sumbogo8 @ulanda28 *maksud e de'e, pedagang/ekonomi rodo seret mergo sing arep do moro neng Jogja do wedi mergo ono klitih, dadine jogja sepi,
sing dipikir de'e malah udu korban e."
240,2022-04-05 00:32:13+00:00,"@lafilleodet kaya apa ya jelasinnya, kek org yg sukanya tbtb ngebas pake pisau atau benda tajam ke org di jalan gtu, coba cari aja jogja klitih"
241,2022-04-05 00:32:11+00:00,@kayaaach klitih itu kaya gangster gitu ya.
242,2022-04-05 00:31:26+00:00,"@Noona_Bigwin @Askrlfess ada klitih kak, klitih tu ngebacok orang tapi ga ada motif tertentu ga ngambil barang cuma melukai *cmiiw"
243,2022-04-05 00:30:57+00:00,"@noturgoddes @gemindit @fullmoonfolks Kalau sudah ngincer artinya bukan klitih lagi, tapi ada masalah pribadi"
244,2022-04-05 00:30:43+00:00,polisi ato satpol pp jogja kagak pada patroli po? apa takut ama klitih?
245,2022-04-05 00:30:10+00:00,"@merapi_uncover @aleppajaa Butuh sistem “hilang” nya presiden kedua. Biar ga drama, sat set pelaku klitih pelan2 hilangg"
246,2022-04-05 00:29:52+00:00,@shitlicious Jogja akeh klitih mas
247,2022-04-05 00:29:52+00:00,@kayaaach klitih itu ap??
248,2022-04-05 00:29:43+00:00,Lagi reti nek artine klitih iki https://t.co/G3KEwdYdq3
249,2022-04-05 00:29:42+00:00,"😬 #SultanHamengkubuwonoX akan tindak langsung aksi #klitih #Yogyakarta. Pelaku akan #dihukum meski anak #dibawahumur
#viral #trending #DaffaAdzinAlbasith #anakDPRD 
https://t.co/ju8YOO7grB"
250,2022-04-05 00:29:37+00:00,@SmgMenfess2 ini klitih ga sih masuknya atau masih begal?
251,2022-04-05 00:29:26+00:00,"@PoldaJogja @avocadoul Jangan sampai wisata"" di jogja sepi cuma gara"" klitih,kasian orang yg udah jauh"" hari mau ke jogja tp karena ada klitih jadi gk mau lagi ke jogja"
252,2022-04-05 00:28:58+00:00,gue jadi takut kemana mana kalo liat klitih gini
253,2022-04-05 00:28:48+00:00,"@sug3st @negabod @soemanto1980 @GodzilaTampan @Z_febri015 @agarynt @Sumbogo8 @ulanda28 Sak kelingan ku:
- tentang klitih di up neng media, tapi de'e mikir e nek jogja dadi sepi njuk pedagang/ekonomi rodo seret.
Padahal netijen nge up neng media ben ono tindak lanjute secara tegas &amp; ra ono korban meneh.
Search wae sumbogo klitih, iseh okeh komentar e"
254,2022-04-05 00:28:29+00:00,"Untuk org bejat yg tega melukai bahkan membunuh sesama, harusnya dihukum seberat2nya, hukum mati saja/ buat cacat anggota badannya, INGAT mereka sangat tega, maka hukum juga harus tega, lebih baik memusnahkan bbrapa org bejat dripda meresahkan bnyak org yg tdk bersalah. Klitih"
255,2022-04-05 00:28:11+00:00,"@merapi_uncover @aleppajaa pembunuh mah pembunuh wae, rasah nggo embel"" klitih suog cerak omah neh"
256,2022-04-05 00:28:10+00:00,"@AREAJULID iya nih parah banget dari taun kapan sampe sekarang masalah klitih gak kelar2 , emang gak niat diberantas sm polisi"
257,2022-04-05 00:27:31+00:00,"Jogja Ki pancen istimewa dap, istmewa sk kbhane, Kbeh Ono lngkap ndek Jogja, geng mtor/ klitih, dunia malam dll. Sing jare opo"" murah Ning Jogja, tp nyatane ora dap Ng Jogja Yo koyo Kuto liane opo opo larang kost kostan Yo larang, meneh umr ee trgolong cilik."
258,2022-04-05 00:27:10+00:00,@AREAJULID menurut sy selama pelaku klitih tdk di proses pidana maka jgn heran klo mrk semakin brutal....
259,2022-04-05 00:27:08+00:00,"Sosok Daffa di Mata Kepala SMA Muhammadiyah 2 Yogya, Tewas Jadi Korban Klitih Tepat Sebelum Mudik

https://t.co/HQ5xmjuGvE"
260,2022-04-05 00:26:37+00:00,"Innalillaahi wa inna ilaihi roji'uun. Almarhum ternyata sealmamater Moeha Jogja. Dr jaman saya SMA 20an tahun yg lalu, klitih masih belum bisa dibasmi. 😔 https://t.co/rrc2BKoqaR"
261,2022-04-05 00:25:48+00:00,Jogja Klitih Suroboyo Gangster 😱. Pododene meresahkan.
262,2022-04-05 00:25:33+00:00,Klitih trending. Horuwoh
263,2022-04-05 00:25:12+00:00,"Kalau di Jogja jangan keluar malem"" apalagi larut apalagi kalau nggak ada acara penting. Takutnya ya gini ada klitih."
264,2022-04-05 00:25:07+00:00,"Unpopular opinion: klitih ini ga niat diberantas selama korbannya bukan dari pihak anaknya pejabat, keluarganya petinggi polisi, kerabatnya kesultanan, atau semacamnya. Jadi kalau mau extreme, berdoa aja sekalian semoga korban klitih selanjutnya ya orang2 'tinggi' diatas. https://t.co/cZogfIoG8P"
265,2022-04-05 00:24:55+00:00,@menanggiveawayy @diffanyaaa Korban klitih di jogjakarta
266,2022-04-05 00:24:37+00:00,"@MarufHassan86 @merapi_uncover dan sori, ada yang jamanya sekolah sering melakukan klitih, tapi lepas sekolah dia menjadi seorang prajurit berseragam, ada pula yang pekerja di tempat yang sudah mapan, jangan semuanya di pukul rata dengan pemikiran anda.
Dong ya?"
267,2022-04-05 00:24:34+00:00,korban klitih tiap tahun pas sahur keknya selalu ada gaksih? dulu kl ga salah ada berita mhs lg cari makan buat sahur juga jadi korban klitih🥺
268,2022-04-05 00:24:14+00:00,"@Upil_Jaran2 Dihukum warga aja ga sih, biarpun itu sangat tidak manusiawi atau bersifat arogan. Tapi niat pelaku klitih sudah membahayakan nyawa yg tidak tau apa2 apalagi merenggut nyawa. Pihak polisi apa kabar? Gak ada info polisi nangkep klitih...kebanyakan warga. Kenapa ya?"
269,2022-04-05 00:24:11+00:00,Klitih itu bocil bocil soalnya bakalan ga kapok kalo terus diabaikan. Hadehhh hadeh hadeh hadeh hadehhh
270,2022-04-05 00:23:10+00:00,@merapi_uncover @aleppajaa anak2 pelaku klitih daripada dipenjara mending dijadiin tumbal proyek biar pembangunan infrastruktur joss
271,2022-04-05 00:22:46+00:00,AHHH GUE SEBEL BANAGET KALO KASUS KLITIH UDAH NAIK LAGI GUE JADI MERASA TAKUT FAKK
272,2022-04-05 00:22:43+00:00,"@aljugjawie @merapi_uncover @Upil_Jaran2 Jogja terbuat dari kenangan,pulang dan klitih,,,males pulang lgi....serem klo tiba2 jalan2 mlm kena klitih.."
273,2022-04-05 00:22:27+00:00,"@humas_jogja Kalo mau efektif .. ketemu/ketangkap pelakunya bakar motornya,
Cek hp nya siapa teman2nya yg suka klitih juga, tangkap, dr yg ditangkap2 itu cek semua hpnya cari jaringan2nya, tankapi semua, lalu serahkan ke AU, AD, AL.. biar dibina disiplin n dicuci otak n jiwanya lg biar bersih"
274,2022-04-05 00:22:17+00:00,@diffanyaaa Mari kita kawal.. Ditunggu langkah cepat tanggap pihak  @kratonjogja menghadapi fenomena klitih yg sdh sangat meresahkan.
275,2022-04-05 00:22:01+00:00,Kata gue stop romantisasi jogja nyatanya jogja dan klitih ga pernah selesai. Gimana mau aman coba
276,2022-04-05 00:21:46+00:00,@darmantompul Kraton nggak akan peduli kalau korban klitih bukan wisatawan.
277,2022-04-05 00:21:39+00:00,sebenernya nanti habis lebaran pengen liburan ke jogja tapi jujur gue agak takut ama klitih
278,2022-04-05 00:20:59+00:00,"@dewapuci Jaman SMA di Jogja dulu, semua masih adem ayem. Keluar kost jam 12 malam sekedar cari gudeg yang buka malam hari, balik jam 02.00, aman damai dan tenteram.
Masih heran dengan kondisi sekarang, di mana remaja kampung kena wabah klitih."
279,2022-04-05 00:20:49+00:00,"@Warrior764 @juniblack007 @panjianom102 @Jatanraspoldamj @PoldaJogja @DivHumas_Polri Kepolisian sbg pengayom masyarakat pasti mampu membrantas Klitih di Yogya.  Ayo pak polisi 💪.

https://t.co/GuaEGkR6C8"
280,2022-04-05 00:20:31+00:00,@AREAJULID klitih itu apaa?
281,2022-04-05 00:20:03+00:00,@shitlicious arep melu ngene tp jebul klitih + oxen free wis tutup mas
